"","datacollection","condition","tipper_diresppers","tipper_gdmorlcons_re","tipper_closefrend_re","tipper_goodpers_re","tipper_personjudg","pltclideo","gender","yearbirth","countrybir","engexp","ethnicity","parented","beforeres","beforethes","citytown","postalcode","honest_A","faminc","mturkhowm"
"2060",16,1,1,3,3,3,2.5,NA,0,0,0,0,NA,NA,"",0,"","",0,"",""
"2061",16,0,2,6,6,6,5,NA,0,0,0,0,NA,NA,"",0,"","",0,"",""
"2062",16,0,5,4,4,4,4.25,NA,0,0,0,0,NA,NA,"",0,"","",0,"",""
"2063",16,1,3,5,5,4,4.25,NA,0,0,0,0,NA,NA,"",0,"","",0,"",""
"2064",16,1,6,6,5,4,5.25,5,1,1985,86,1,NA,6,"10",2,"Paris","75016",1,"400000",""
"2065",16,0,3,4,4,4,3.75,3,2,1982,142,22,NA,3,">10",2,"Jouy-en-Josas","78350",1,"",""
"2066",16,0,5,5,5,5,5,3,1,1979,31,34,NA,6,"0",2,"Jouy en Josas","78350",1,"0",""
"2067",16,0,5,4,6,4,4.75,2,2,1985,36,7,NA,4,"0",2,"courbevoie","92400",2,"150000",""
"2068",16,0,7,6,3,4,5,3,1,1985,78,25,NA,6,"6",2,"Kolkata","700075",1,"30000",""
"2069",16,0,2,4,4,4,3.5,5,1,1982,122,20,NA,4,"5",2,"Jouy-en-josas","78350",1,"50000",""
"2070",16,1,5,5,6,5,5.25,4,2,1988,78,25,NA,6,"0",2,"Jouy-en-Josas","78350",1,"20000",""
"2071",16,0,4,4,4,4,4,6,1,1987,163,25,NA,6,"0",2,"BIEVRES","91570",1,"150000",""
"2072",16,0,5,3,4,4,4,3,2,1985,196,20,NA,6,"3",2,"Jouy-en-Josas","78351",1,"250,000",""
"2073",16,1,3,2,2,2,2.25,4,1,1988,95,15,NA,5,"0",2,"jouy en josas","78350",1,"85000",""
"2074",16,0,4,4,5,4,4.25,4,1,1987,95,20,NA,3,"",0,"","",0,"",""
"2075",16,1,4,4,4,4,4,3,1,1989,78,25,NA,5,"A few.",2,"Jouy-en-Josas","78350",1,"50000",""
"2076",16,1,1,4,4,4,3.25,4,2,1988,36,16,NA,5,"0",2,"Jouy-en-Josas","78350",1,"30000",""
"2077",16,0,5,6,4,5,5,4,1,1988,36,17,NA,5,"50",2,"Jouy en Josas","78350",1,"60000",""
"2078",16,1,4,4,4,4,4,4,1,1984,78,20,NA,5,"50",2,"Paris","78350",1,"20000",""
"2079",16,1,1,1,7,5,3.5,7,2,1985,37,1,NA,5,"0",2,"Jouy en Josas","78350",1,"100000",""
"2080",16,1,5,4,3,4,4,4,1,0,78,29,NA,6,"10",2,"Paris","78350",1,"50000",""
"2081",16,1,5,5,4,3,4.25,3,1,1982,36,10,NA,1,"0",2,"Paris","78350",2,"10000",""
"2082",16,0,7,5,7,5,6,4,2,1982,36,20,NA,6,"10",2,"Paris","78350",1,"",""
"2083",16,1,5,5,4,5,4.75,2,1,1984,61,7,NA,5,"5",2,"jouy en josas","78350",1,"80000",""
"2084",16,0,5,6,4,4,4.75,5,1,1980,86,3,NA,4,"3",2,"Paris","71156",1,"100,000",""
"2085",16,0,5,4,3,2,3.5,4,1,1982,86,15,NA,4,"0",2,"Jouy en Josas","78350",1,"70000",""
"2086",16,0,1,4,3,4,3,4,2,1987,156,27,NA,6,"0",2,"Jouy en Josas","78350",1,"400000",""
"2087",16,1,5,4,6,4,4.75,2,2,1984,36,20,NA,6,"",2,"Jouy-en-Josas","78350",1,"",""
"2088",16,0,3,5,3,4,3.75,6,1,1984,79,15,NA,5,"10",2,"Jakarta","20157",1,"45000",""
"2089",16,1,5,5,6,4,5,6,1,1985,187,29,NA,6,"20",2,"Geneva","Geneva",1,"500000",""
"2090",16,0,3,3,4,3,3.25,3,1,1977,185,37,NA,5,"1",2,"Paris","78350",2,"0",""
"2091",16,0,2,2,4,4,3,2,1,1985,163,15,NA,6,"0",2,"Paris","75016",1,"80000",""
"2092",16,1,2,4,4,3,3.25,4,2,1987,36,4,NA,6,"no clear idea",1,"Paris","78350",1,"100,000",""
"2093",16,1,3,3,4,3,3.25,4,2,1986,36,15,NA,6,"7",2,"Paris","78350",1,"50000",""
"2094",16,0,3,3,5,3,3.5,2,1,1983,156,30,NA,5,"10",2,"Jouy-en-Josas","78350",1,"100000",""
"2095",16,1,1,2,3,2,2,6,1,1988,78,18,NA,6,"10+",2,"Paris","78350",2,"25000",""
"2096",16,0,6,5,4,4,4.75,5,1,1985,67,10,NA,5,"10",2,"Jouy en Josas","78350",1,"120000",""
"2097",16,0,1,1,1,1,1,6,1,1988,0,0,NA,NA,"",0,"","",0,"",""
"2098",16,0,1,2,3,3,2.25,5,2,1984,135,13,NA,6,"3",2,"Yvelines","78350",1,"82000",""
"2099",16,0,2,5,6,5,4.5,5,1,1986,95,15,NA,5,"10",2,"Jouy en Josas","78350",2,"30000",""
"2100",16,1,5,6,6,5,5.5,4,1,1981,111,0,NA,6,"2",2,"Jouy-en-Josas","78350",1,"",""
"2101",16,1,4,3,5,3,3.75,3,0,1984,31,30,NA,3,"0",2,"Paris","78350",1,"70000",""
"2102",16,1,6,1,4,4,3.75,5,1,1985,136,20,NA,5,"1",1,"Jouy en Josas","78350",1,"250000",""
"2103",16,0,1,7,7,7,5.5,1,1,0,1,0,NA,6,"hjk",1,"hjk","hjk",2,"hk",""
"2104",17,0,1,2,3,3,2.25,6,1,1993,187,21,1,4,"3",2,"Seattle","98105",1,"Do not know",""
"2105",17,0,3,4,4,4,3.75,4,1,22,36,10,2,4,"6",2,"Seattle","98105",1,"80000",""
"2106",17,0,2,1,2,2,1.75,4,1,1976,162,8,2,6,"6",2,"SEATTLE","98105",1,"100000",""
"2107",17,1,4,1,4,4,3.25,3,2,1981,187,33,1,4,"0",2,"Olympia","98501",1,"$36,000",""
"2108",17,1,1,3,5,3,3,4,2,1993,187,21,2,4,"7",2,"bothell","98012",1,"100,000",""
"2109",17,0,1,7,7,7,5.5,4,1,1995,187,19,1,6,"2",2,"Seattle","",2,"100000",""
"2110",17,0,2,2,4,4,3,4,0,1993,187,21,2,5,"8",1,"seattle","98105",2,"",""
"2111",17,0,5,5,5,4,4.75,2,1,1981,187,32,1,4,"5",2,"Bothell","98011",1,"60000",""
"2112",17,1,6,5,4,4,4.75,4,2,1992,187,22,4,4,"6",2,"Seattle","98105",1,"$200,000",""
"2113",17,0,2,3,4,4,3.25,4,1,1994,187,20,1,4,"6",2,"Seattle","98105",1,"200000",""
"2114",17,1,3,4,3,4,3.5,4,2,1989,36,22,2,4,"6",2,"SEATTLE, WA","98105",1,"Less than 10k",""
"2115",17,0,4,5,5,3,4.25,3,2,1992,187,17,2,1,"4",2,"everett","98204",1,"36000",""
"2116",17,1,6,6,6,5,5.75,4,1,1991,187,23,2,6,"6",2,"Issaquah","98027",1,"200,000",""
"2117",17,0,2,4,5,4,3.75,1,2,1994,31,16,2,5,"0",2,"Issaquah","98029",1,"$180,000",""
"2118",17,1,1,3,4,4,3,4,1,1989,187,25,1,5,"3",2,"Maple Valley","98038",1,"upper middle clas",""
"2119",17,1,4,6,7,6,5.75,4,2,1993,36,10,2,4,"0",2,"Seattle","98105",2,"50000",""
"2120",17,0,1,3,4,7,3.75,4,2,1994,79,18,2,5,"6",2,"Seattle","98105",1,"dont know",""
"2121",17,1,6,5,7,6,6,2,2,1994,187,20,1,4,"7",2,"Seattle","98105",2,"$50000",""
"2122",17,1,6,5,6,5,5.5,3,2,1993,187,21,2,5,"4",2,"Seattle","98105",1,"300000",""
"2123",17,1,5,4,4,3,4,4,2,1993,156,21,2,5,"5",2,"Seattle","98105",1,"600000",""
"2124",17,0,3,4,5,4,4,6,2,1993,187,21,1,4,"2",2,"Sumner","98390",1,"200000",""
"2125",17,0,2,3,4,3,3,3,1,1993,187,21,1,6,"4",1,"Lynnwood","98087",1,"N/A",""
"2126",17,0,1,4,4,4,3.25,4,2,1994,36,15,2,4,"",2,"Kenmore","98028",1,"100,000",""
"2127",17,0,1,4,4,4,3.25,4,2,1994,187,20,1,5,"2",2,"Seattle","98105",1,"200000",""
"2128",17,1,4,3,3,1,2.75,3,2,1993,187,21,1,5,"05-Oct",1,"Seattle","98072",1,"$500,000",""
"2129",17,1,4,4,4,4,4,4,1,1983,162,31,2,4,"2",2,"Seattle","98109",1,"0",""
"2130",17,0,3,4,4,4,3.75,2,2,1993,187,18,2,5,"8",2,"Bellevue","98006",1,"40000",""
"2131",17,1,5,3,5,4,4.25,4,1,1993,187,21,1,4,"6",2,"Seattle","98105",1,"N/A",""
"2132",17,1,6,1,6,3,4,5,2,1993,187,21,1,5,"2",1,"Seattle","98105",1,"500,000",""
"2133",17,1,7,6,5,5,5.75,4,1,1992,187,22,1,5,"12",2,"Seattle","98105",1,"200,000",""
"2134",17,1,7,5,6,4,5.5,2,2,1995,187,19,3,6,"6",1,"Seattle","",1,"",""
"2135",17,1,7,5,6,5,5.75,4,1,1980,187,34,2,4,"6",2,"Seattle","98133",1,"2000",""
"2136",17,0,6,6,6,6,6,4,1,1992,183,17,1,5,"4",2,"Bellevue","98007",1,"50000",""
"2137",17,0,5,1,3,2,2.75,4,2,1994,187,20,2,5,"3",2,"seattle","98117",1,"100000",""
"2138",17,1,5,5,3,3,4,6,1,1993,187,21,1,4,"8",2,"Seattle","98105",1,"200000",""
"2139",17,1,3,2,4,4,3.25,4,2,1993,187,21,1,6,"0",2,"Seattle","98105",1,"150,000",""
"2140",17,0,1,4,4,4,3.25,6,1,1991,187,21,1,5,"2",2,"Seattle","98112",1,"60000",""
"2141",17,1,6,6,6,4,5.5,4,2,1991,187,23,1,6,"2",2,"Seattle","98119",1,"250000",""
"2142",17,0,2,2,4,2,2.5,6,2,1995,187,19,1,5,"2",2,"Seattle","98105",1,"200,000",""
"2143",17,0,1,1,3,1,1.5,2,2,21,187,21,1,6,"a lot",1,"Seattle","98105",1,"don't way to spec",""
"2144",17,1,7,7,7,5,6.5,5,2,1991,36,10,2,4,"4",2,"seattle","98105",1,"70000",""
"2145",17,0,1,2,3,3,2.25,2,1,1994,187,20,1,5,"1",2,"Mukilteo","98275",1,"100000",""
"2146",17,1,1,5,3,3,3,4,2,1975,65,20,1,5,"1",2,"SEATTLE","98105",1,"50,000",""
"2147",17,1,6,6,6,4,5.5,2,1,1993,141,14,1,5,"5",2,"Seattle","98105",1,"60000",""
"2148",17,1,6,5,6,6,5.75,5,1,1994,187,20,1,5,"2",2,"Seattle","98105",1,"",""
"2149",17,1,6,3,6,6,5.25,4,2,1992,75,16,2,4,"2",2,"BELLEVUE","98004",1,"",""
"2150",17,1,3,4,4,4,3.75,4,2,1992,187,22,1,4,"6",2,"Seattle","98103",1,"45000",""
"2151",17,0,2,4,4,4,3.5,4,1,1982,187,32,1,4,"0",2,"Seattle","98105",1,"35000",""
"2152",17,0,4,4,4,2,3.5,4,2,1994,79,14,2,5,"1",1,"Bellevue","98004",1,"200000",""
"2153",17,0,2,4,4,4,3.5,2,2,1993,14,19,2,6,"6",2,"Renton","98059",1,"90,000",""
"2154",17,1,2,2,4,2,2.5,4,2,1993,136,14,2,3,"2",1,"TACOMA","98408",1,"$65,000",""
"2155",17,1,3,3,3,2,2.75,4,2,1992,187,22,2,5,"5",2,"Seattle","98103",1,"80000",""
"2156",17,1,4,6,6,5,5.25,4,1,1993,187,21,2,5,"4",2,"TACOMA","98404",1,"",""
"2157",17,1,6,4,7,5,5.5,1,2,1994,187,21,1,4,"7",2,"seattle","98105",1,"500,000 +",""
"2158",17,0,1,1,4,4,2.5,6,2,1986,187,28,1,4,"1",2,"Edmonds","98026",1,"90,000",""
"2159",17,0,1,4,4,5,3.5,4,1,1994,187,17,3,2,"2",2,"Seattle","98105",1,"40000",""
"2160",17,1,6,5,7,4,5.5,1,2,1994,187,20,2,4,"5",2,"Seattle","98105",1,"20000",""
"2161",17,0,2,2,3,4,2.75,5,2,1995,187,19,1,4,"6",2,"Seattle","98105",1,"$400,000",""
"2162",17,0,4,5,6,6,5.25,4,1,1991,187,23,2,4,"2",2,"Bothell","98021",1,"100",""
"2163",17,1,7,7,7,7,7,6,1,1990,156,20,2,5,"4",2,"Seattle","98105",2,"$100,000",""
"2164",17,0,6,5,6,5,5.5,2,2,1994,187,20,1,5,"4",2,"Ballard","98107",1,"$180,000",""
"2165",17,1,7,7,6,6,6.5,2,1,1993,187,15,3,3,"4",2,"Seattle","98195",1,"35000",""
"2166",17,0,7,6,4,6,5.75,4,1,1993,196,12,2,6,"0",2,"Renton","98058",1,"70000",""
"2167",17,0,2,3,4,4,3.25,4,2,1993,187,21,1,5,"10",2,"Seattle","98105",1,"200000",""
"2168",17,1,5,5,6,4,5,4,2,1991,187,23,1,3,"5",2,"Seattle","98125",1,"35,000",""
"2169",17,1,7,7,7,6,6.75,4,2,1994,187,20,1,5,"5",2,"Seattle","98105",1,"",""
"2170",17,1,5,5,4,4,4.5,3,1,1995,187,19,1,4,"7",2,"Seattle","98195",1,"140,000",""
"2171",17,1,5,5,5,3,4.5,2,2,1995,187,19,2,6,"2",2,"Redmond","98052",1,"30,000+",""
"2172",17,1,2,4,7,4,4.25,2,2,1992,196,11,2,4,"6",2,"Seattle","98059",1,"35000",""
"2173",17,1,2,2,5,2,2.75,3,1,1994,187,20,1,4,"3",1,"Seattle`","98155",1,"60000",""
"2174",17,0,4,4,4,4,4,NA,2,1993,187,21,1,5,"6",2,"","",1,"",""
"2175",17,0,1,2,3,3,2.25,2,2,1994,187,20,4,4,"4",2,"Bellevue, WA","98006",1,"150,000",""
"2176",17,0,3,3,4,4,3.5,4,2,1992,187,22,2,4,"8",2,"Seattle","98105",1,"100000",""
"2177",17,0,6,6,7,4,5.75,6,1,1992,192,16,2,6,"2",2,"Seattle","98121",1,"$60,000",""
"2178",17,0,1,1,1,1,1,7,1,1993,187,21,2,5,"4",2,"Bellevue","98007",1,"100000",""
"2179",17,0,2,3,4,4,3.25,2,2,1993,187,21,1,6,"7",2,"Seattle","98105",1,"200000",""
"2180",17,1,6,6,6,5,5.75,6,2,1993,104,20,2,4,"6",2,"Kajang","43000",1,"$20000",""
"2181",17,1,6,4,7,4,5.25,2,2,1996,187,19,1,4,"2",1,"Tacoma","98422",1,"$200,000",""
"2182",17,0,7,7,7,7,7,7,1,1964,1,1,6,6,"0",2,"Goldbar","98105",1,"450",""
"2183",17,1,4,5,5,4,4.5,6,2,1993,187,21,1,5,"6",1,"Seattle","98105",1,"",""
"2184",17,0,2,2,2,2,2,4,2,1993,187,21,1,5,"1",1,"redmond","98053",1,"30000",""
"2185",17,0,2,2,2,4,2.5,4,1,1979,187,35,1,4,"2",2,"Seattle","98105",1,"30000",""
"2186",17,1,7,6,7,5,6.25,6,2,1993,187,22,1,4,"10",1,"Seattle","98105",1,"300,000",""
"2187",17,1,5,3,7,5,5,4,2,1994,192,4,2,5,"0",2,"Ho Chi Minh City","70000",2,"40000",""
"2188",17,0,1,4,4,4,3.25,5,1,1993,78,16,2,5,"3",2,"Sammamish","98074",1,"190000",""
"2189",17,1,1,1,1,1,1,3,1,1992,78,20,5,3,"5",2,"Seattle","98105",1,"32000",""
"2190",17,0,3,4,4,3,3.5,2,1,1994,187,15,2,6,"6",2,"Tacom","98422",1,"150000",""
"2191",17,0,0,8,8,8,6,NA,0,0,0,0,NA,0,"",0,"","",0,"",""
"2192",17,0,2,2,4,3,2.75,3,2,1994,187,20,1,6,"a few - course requireme",2,"Seattle","98125",1,"",""
"2193",17,0,6,6,7,5,6,5,2,1994,79,16,2,4,"too many",2,"Seattle","98105",2,"$100,000",""
"2194",17,0,1,4,4,4,3.25,6,2,1993,187,21,1,4,"8",2,"Seattle","98105",1,"1000000",""
"2195",17,0,4,4,4,4,4,4,1,1995,79,15,2,4,"0",2,"Bellevue","98007",1,"1000000",""
"2196",17,1,6,6,7,6,6.25,4,1,1994,187,21,1,6,"0",2,"Sammamish","98075",1,"200,000",""
"2197",17,0,3,4,4,4,3.75,6,2,1993,187,21,1,4,"5",2,"Kirkland","98033",1,"125000",""
"2198",17,1,6,4,6,4,5,6,1,1994,187,20,1,6,"6",2,"Seattle","98105",1,"100,000",""
"2199",17,1,7,5,6,6,6,2,1,1993,187,21,6,5,"10",2,"seattle","98105",1,"100000",""
"2200",17,1,4,1,1,1,1.75,4,2,1994,187,20,2,5,"3",2,"Puyallup","98372",1,"$150,000",""
"2201",17,1,5,6,6,6,5.75,4,2,1993,187,21,1,4,"6",2,"Seattle","98105",2,"200000",""
"2202",17,0,3,4,5,5,4.25,2,2,1994,187,20,2,4,"3",2,"Bellevue","98007",1,"$100,000",""
"2203",17,1,1,3,4,3,2.75,6,2,1994,187,20,2,4,"6",2,"Seattle","98105",1,"$175,000",""
"2204",17,0,3,3,4,4,3.5,2,2,1994,187,20,1,4,"5",2,"Seattle","98105",1,"160,000",""
"2205",17,0,4,5,5,5,4.75,4,1,1991,156,24,2,6,"5",2,"Seattle","98105",1,"-",""
"2206",17,0,4,4,5,4,4.25,6,1,1992,187,22,1,5,"4",2,"Seattle","98103",1,"250000",""
"2207",17,0,2,3,4,4,3.25,6,1,1994,187,20,1,5,"6",2,"Lubbock","79424",1,">100,000",""
"2208",17,1,6,3,6,4,4.75,6,2,1995,79,15,2,5,"5",1,"Seattle","98125",1,"$250000",""
"2209",17,1,5,5,6,3,4.75,4,2,1993,187,21,1,4,"8",1,"Seattle","98105",1,"",""
"2210",17,0,1,4,4,4,3.25,4,1,1993,187,21,1,4,"8",1,"Hillsborough","94010",1,"250,000",""
"2211",17,0,3,2,4,4,3.25,6,1,1992,187,22,1,5,"5",2,"Seattle","98125",1,"100000",""
"2212",17,0,1,1,1,1,1,5,1,1993,187,21,1,6,"0",2,"Seattle","98105",1,"$150,000",""
"2213",17,0,2,3,4,4,3.25,4,1,1993,196,9,2,5,"1",2,"Seattle","98105",1,"120000",""
"2214",17,1,2,4,5,3,3.5,4,2,1994,36,14,2,5,"5",2,"SEATTLE","98105",1,"80000",""
"2215",17,1,6,4,5,3,4.5,5,2,1994,187,20,1,6,"14",2,"Seattle WA","98105",1,"150000",""
"2216",17,0,1,2,4,2,2.25,4,1,1994,187,20,1,5,"4",2,"Seattle","98105",1,"150000",""
"2217",17,1,7,7,6,4,6,2,1,1994,187,12,2,3,"0",2,"Seattle","98105",1,"$35000",""
"2218",17,1,3,2,6,3,3.5,3,2,1994,36,20,2,6,"0",2,"Bellevue","98005",2,"",""
"2219",18,0,5,3,3,3,3.5,7,2,1982,187,33,1,6,"100",2,"Groningen","Jennifer",1,"",""
"2220",18,0,3,4,5,4,4,6,2,1991,122,12,1,4,"8",2,"Groningen","9717",1,"",""
"2221",18,0,3,5,5,4,4.25,6,2,1991,122,12,1,4,"8",2,"Groningen","9717",1,"",""
"2222",18,0,7,7,7,7,7,2,1,1993,122,10,1,5,"9",2,"Meppel","7943SN",2,"",""
"2223",18,1,1,3,3,2,2.25,4,2,1992,100,10,1,3,"7",2,"Groningen","9713GJ",1,"",""
"2224",18,1,5,5,6,5,5.25,5,1,1990,76,12,1,6,"1",2,"Budapest","1062",1,"",""
"2225",18,0,6,6,6,5,5.75,7,1,1994,122,10,1,2,"10",2,"Groningen","9716",1,"",""
"2226",18,1,1,4,2,2,2.25,4,2,1994,122,8,1,4,"20",2,"Groningen","98178LM",1,"",""
"2227",18,0,7,4,6,4,5.25,4,2,1995,36,12,2,5,"3",2,"Groningen","9171EV",1,"",""
"2228",18,1,2,4,4,4,3.5,4,2,1989,36,20,2,6,"10",2,"Groningen","9743kj",1,"",""
"2229",18,0,1,3,4,4,3,4,2,1991,26,19,1,6,"4",2,"Groningen","4791",1,"",""
"2230",18,0,4,4,5,4,4.25,5,2,1990,26,15,1,6,"10",2,"Groningen","9712 NN",1,"",""
"2231",18,0,5,5,4,4,4.5,4,2,1987,122,15,1,4,"10",2,"Groningen","9718NG",1,"",""
"2232",18,1,3,4,4,3,3.5,4,1,26,81,14,6,6,"10",2,"Groningen","9741",1,"",""
"2233",18,1,6,6,7,6,6.25,6,2,1990,36,8,2,6,"3",2,"Groningen","9742KR",1,"",""
"2234",18,0,6,7,7,4,6,4,2,1996,142,8,1,6,"4",2,"Groningen","9713AB",1,"",""
"2235",18,1,5,5,4,5,4.75,5,2,1993,122,15,1,6,"10",2,"Grootebroek","1613CJ",2,"",""
"2236",18,0,3,3,4,3,3.25,4,2,1994,94,13,1,5,"8",2,"Groningen","9718BC",1,"",""
"2237",18,0,3,4,4,4,3.75,6,2,1996,122,4,1,5,"2",1,"Groningen","9715An",1,"",""
"2238",18,1,3,5,5,3,4,6,2,1994,157,17,1,5,"4",2,"Groningen","dont know",2,"",""
"2239",18,1,1,3,2,2,2,6,1,1993,122,13,1,4,"4",2,"Groningen","9725AA",1,"",""
"2240",18,1,3,3,1,5,3,6,1,1991,122,10,1,4,"Oct-15",2,"Groningen","9727GA",1,"",""
"2241",18,0,3,3,4,4,3.5,5,1,1991,122,9,1,4,"3",1,"groningen","9743",1,"",""
"2242",18,0,4,4,4,4,4,5,2,1993,122,9,1,5,"8",2,"Groningen","9725GS",1,"",""
"2243",18,1,2,3,3,3,2.75,4,1,1994,122,10,1,4,"20",1,"Groningen","9743HL",1,"",""
"2244",18,1,3,4,6,3,4,3,2,1994,65,12,1,4,"20",2,"Groningen","9718 NC",1,"",""
"2245",18,1,1,1,1,1,1,3,1,1990,26,17,1,5,"5",2,"Groningen","9712 NN",1,"",""
"2246",18,0,7,7,7,6,6.75,4,2,1994,65,10,1,6,"2",2,"groningen","",1,"",""
"2247",18,0,2,5,5,4,4,5,2,20,122,9,1,5,"4",2,"","",1,"",""
"2248",18,1,6,7,6,4,5.75,4,2,1993,196,18,2,6,"2",2,"Groningen","9724 EJ",1,"",""
"2249",18,1,5,5,6,5,5.25,2,1,1990,162,12,2,6,"3",2,"groningen","9717EV",1,"",""
"2250",18,1,2,3,4,4,3.25,6,1,1992,122,15,1,6,"2",2,"groningen","9714EW",1,"",""
"2251",18,0,7,6,7,6,6.5,6,1,1991,26,18,1,4,"quite some",2,"Groningen","9726gb",1,"",""
"2252",18,1,4,4,4,4,4,5,2,1994,79,12,2,5,"2",2,"Groningen","9741 JB",1,"",""
"2253",18,0,1,3,4,4,3,2,1,1991,122,12,6,4,"10",2,"Groningen","9728PS",1,"",""
"2254",18,0,2,4,4,4,3.5,2,2,1994,122,10,6,6,"3",2,"Groningen","9712 BT",1,"",""
"2255",18,1,3,5,6,4,4.5,5,1,1992,122,3,1,3,"4",2,"Groningen","9711PR",1,"",""
"2256",18,1,4,4,4,4,4,3,2,1990,122,24,1,4,"6",2,"Groningen","9725AD",1,"",""
"2257",18,0,3,3,4,3,3.25,6,1,1992,122,15,1,5,"3",2,"Groningen","9718 GG",1,"",""
"2258",18,0,1,4,4,4,3.25,4,1,1988,122,10,6,4,"3",2,"groningen","9742",1,"",""
"2259",18,0,6,6,4,5,5.25,3,1,1993,17,22,1,5,"5",2,"Groningen","9712 NE",1,"",""
"2260",18,0,2,3,5,4,3.5,5,1,1994,122,8,1,5,"3",1,"Groningen","9714 GA",1,"",""
"2261",18,0,2,3,2,2,2.25,5,1,1995,122,8,1,4,"06-Sep",2,"Groningen","I don't e",1,"",""
"2262",18,1,6,5,5,4,5,5,1,1995,122,10,1,6,"2",1,"Groningen","9717",1,"",""
"2263",18,1,3,3,4,4,3.5,4,2,1992,122,11,1,5,"4",2,"Groningen","9711SV",1,"",""
"2264",18,1,1,6,7,2,4,6,2,22,122,3,1,5,"1",1,"Groningen","9718",1,"",""
"2265",18,1,7,3,4,4,4.5,4,1,1993,196,8,2,4,"1",1,"Groningen","9718ES",2,"",""
"2266",18,0,5,4,4,5,4.5,3,1,1992,122,10,1,5,"10",2,"Groningen","9718LN",1,"",""
"2267",18,1,1,4,3,4,3,5,2,1995,79,10,2,6,"4",1,"groningen","9713 JK",1,"",""
"2268",18,1,2,5,1,2,2.5,4,1,1994,122,10,1,4,"5",2,"Groningen","9714",1,"",""
"2269",18,0,3,5,4,4,4,4,1,1985,196,20,1,5,"8",2,"groningen","9712kc",2,"",""
"2270",18,1,5,5,4,4,4.5,5,1,1992,65,15,6,5,"More than 10",2,"Groningen","9718EK",1,"",""
"2271",18,1,3,4,4,5,4,5,1,1990,122,15,1,4,"4",2,"Groningen","9711TJ",1,"",""
"2272",18,0,6,6,7,6,6.25,4,2,1993,36,9,2,4,"2",2,"Groningen","9742KR",1,"",""
"2273",18,0,2,3,4,3,3,5,1,1994,122,10,1,4,"4",2,"Groningen","9731MT",1,"",""
"2274",18,1,3,4,4,4,3.75,6,1,1994,122,4,1,3,"3",2,"groningen","",1,"",""
"2275",18,0,6,5,7,4,5.5,6,1,1995,141,10,1,6,"5",2,"Gronigen","9743 BD",1,"",""
"2276",18,1,4,5,4,4,4.25,6,1,1995,122,8,1,5,"6",2,"Groningen","9722GD",1,"",""
"2277",18,1,1,2,4,2,2.25,3,1,1994,111,12,3,5,"6",2,"Groningen","9727 JA",1,"",""
"2278",18,0,4,5,5,5,4.75,3,1,1994,122,8,1,4,"3",2,"groningen","9172",1,"",""
"2279",18,1,6,6,6,6,6,5,1,1994,2,3,1,4,"4",2,"Groningen","9717EV",1,"",""
"2280",18,1,7,7,7,7,7,5,1,0,162,15,2,5,"1",2,"Groningen","9717EV",1,"",""
"2281",18,1,1,6,4,4,3.75,4,1,1992,122,5,1,4,"4",2,"Groningen","9718",1,"",""
"2282",18,0,2,3,3,3,2.75,6,2,1992,122,15,1,5,"2",2,"Groningen","9711",1,"",""
"2283",18,1,1,3,4,4,3,7,2,1992,122,12,1,3,"0",2,"Groningen","9731BG",1,"",""
"2284",18,0,7,7,7,7,7,3,2,1992,9,17,1,4,"10",2,"Groningen","9718 GH",1,"",""
"2285",18,0,2,3,4,4,3.25,4,2,1991,196,13,2,6,"1",2,"Groningen","",1,"",""
"2286",18,0,6,6,6,6,6,3,2,1993,196,13,2,6,"2",2,"Groningen","9724 EJ",1,"",""
"2287",18,1,1,4,4,4,3.25,4,2,1991,196,10,2,5,"3",2,"Groningen","9742KR",1,"",""
"2288",18,1,2,3,4,4,3.25,4,2,1993,122,10,1,4,"5",1,"Groningen","9713 MT",1,"",""
"2289",18,0,2,4,4,4,3.5,4,1,1993,122,9,1,4,"0",2,"Groningen","9712SZ",1,"",""
"2290",18,1,3,5,4,3,3.75,2,2,1991,65,7,1,4,"40",2,"Groningen","9742",1,"",""
"2291",18,1,1,1,1,1,1,4,2,1991,142,15,1,5,"30+",1,"Groningen","9711PH",1,"",""
"2292",18,0,1,1,4,2,2,5,1,1990,170,6,2,2,"4",2,"Groningen","9724LP",1,"",""
"2293",18,0,1,3,4,4,3,3,1,1992,122,14,1,5,"15",1,"Groningen","9726HD",1,"",""
"2294",18,1,3,5,5,4,4.25,5,2,1996,122,6,1,5,"2",2,"Groningen","9725",1,"",""
"2295",18,1,1,4,4,3,3,6,1,1994,122,10,1,4,"3",2,"Groningen","9714GA",1,"",""
"2296",18,0,7,6,7,4,6,5,1,1992,122,5,1,3,"3",1,"Heerenveen","8448MD",1,"",""
"2297",18,0,2,4,4,3,3.25,3,1,1990,122,15,1,6,"5",2,"Groningen","9711 EJ",1,"",""
"2298",18,0,7,5,6,6,6,6,0,1989,48,15,1,6,"1",2,"Groningen","9718HX",1,"",""
"2299",18,0,7,6,7,6,6.5,3,1,1989,65,18,1,3,"2",2,"Groningen","9722GE",1,"",""
"2300",18,1,3,5,4,4,4,6,1,1991,122,10,1,4,"6",2,"groningen","9715",1,"",""
"2301",18,0,2,4,6,5,4.25,6,1,1992,122,10,1,4,"2",1,"Groningen","9712",1,"",""
"2302",18,0,1,3,4,8,4,5,1,1994,122,8,1,6,"2",2,"groningen","9718",1,"",""
