"","datacollection","condition","htxfair","htxgood","poltclid","gender","yearbirth","countrybir","englishexp","ethnicity","parented","befstudies","citytown","postalcode","honestansw","familyinc","mturkhowm"
"1804",8,1,2,6,NA,1,1990,178,22,NA,NA,"10","Paris","75014",1,"45000",""
"1805",8,2,1,1,NA,2,1992,35,0,NA,NA,"6","Paris","75013",1,"8909",""
"1806",8,1,4,5,NA,1,1990,61,24,NA,NA,"7","paris","75020",1,"20000",""
"1807",8,2,5,5,NA,2,1991,61,24,NA,NA,"5","Gentilly","94250",1,"0",""
"1808",8,2,4,5,NA,2,1991,61,23,NA,NA,"6","Paris","75017",1,"8000 euros",""
"1809",8,1,3,5,NA,1,1992,61,0,NA,NA,"5","Chelles","77500",1,"27 000",""
"1810",8,2,6,5,NA,2,1991,61,23,NA,NA,"3","Monthureux le sec","88800",1,"28000",""
"1811",8,2,2,4,NA,2,1990,3,18,NA,NA,"beaucoup","le kremlin bicetre","94270",1,"72000",""
"1812",8,2,1,4,NA,2,1996,61,18,NA,NA,"2","ormoy","91540",1,"38000",""
"1813",8,1,5,3,NA,2,1990,61,24,NA,NA,"6","berlin","10405",1,"20000",""
"1814",8,2,1,3,NA,2,1993,61,22,NA,NA,"7","Paris","75015",1,"22000",""
"1815",8,1,4,5,NA,1,1991,178,20,NA,NA,"20","ALFORTVILLE","94140",1,"JE NE SAIS PAS",""
"1816",8,1,7,4,NA,1,1990,61,25,NA,NA,"0","Paris","75013",1,"35000",""
"1817",8,1,2,7,NA,2,1991,61,23,NA,NA,"15","paris","75018",1,"25000",""
"1818",8,1,5,2,NA,2,1993,61,20,NA,NA,"5","Paris","75016",1,"",""
"1819",8,2,6,6,NA,2,1992,61,22,NA,NA,">20","SAINT DENIS","93200",1,"Ne sais pas (Vi",""
"1820",8,2,2,4,NA,1,1994,61,20,NA,NA,"8","Bouloge-Billancourt","92100",1,"30000",""
"1821",8,2,2,4,NA,2,1988,61,27,NA,NA,"3","Paris","75015",1,"",""
"1822",8,1,7,4,NA,NA,NA,NA,0,NA,NA,"","","",0,"",""
"1823",8,2,3,4,NA,2,1990,61,22,NA,NA,"20","Argenteuil","95100",1,"22000",""
"1824",8,1,5,2,NA,2,1995,10,17,NA,NA,"10","L'h-les-roses","94240",1,"24000",""
"1825",8,1,6,5,NA,2,1993,61,21,NA,NA,"7","Paris","75010",1,"50000",""
"1826",8,1,1,4,NA,2,1990,61,25,NA,NA,"6","Paris","75013",1,"?",""
"1827",8,1,4,2,NA,1,1993,61,21,NA,NA,"3","Toulouse","31000",1,"20000",""
"1828",8,2,3,4,NA,1,1995,61,0,NA,NA,"5","Fontenay sous bois","94120",1,"70 000 euros ne",""
"1829",8,1,4,2,NA,1,1995,61,20,NA,NA,"120","Paris","75006",1,"80000",""
"1830",8,2,2,6,NA,2,1992,61,22,NA,NA,"2","Francaiseincennes","94300",1,"1600",""
"1831",8,1,4,5,NA,1,1994,61,21,NA,NA,"7","Paris","75017",1,"40000",""
"1832",8,2,4,5,NA,2,1994,61,21,NA,NA,"0","PARIS","75005",1,"9600",""
"1833",8,1,3,5,NA,2,1996,61,19,NA,NA,"3","Paris","75010",1,"3000",""
"1834",8,1,6,3,NA,2,1987,61,27,NA,NA,"8","champigny","94500",1,"1200",""
"1835",8,2,4,4,NA,2,1990,3,21,NA,NA,"30","paris","75003",1,"25000",""
"1836",8,2,4,5,NA,2,1996,61,0,NA,NA,"","","",1,"",""
"1837",8,2,4,3,NA,1,1994,61,21,NA,NA,"4","Vincennes","94300",2,"3000",""
"1838",8,2,3,4,NA,2,1990,61,25,NA,NA,"10","COURBEVOIE","92400",1,"30000",""
"1839",8,2,2,4,NA,2,1984,61,30,NA,NA,"6","PARIS","75020",1,"",""
"1840",8,1,5,6,NA,1,1989,61,26,NA,NA,"5","DRANCY","93700",2,"10000",""
"1841",8,1,3,5,NA,2,1992,61,23,NA,NA,"5","PARIS","75018",1,"16800 euros",""
"1842",8,2,4,3,NA,2,1992,61,22,NA,NA,"6","Paris","75010",1,"55000",""
"1843",8,1,2,6,NA,2,1993,61,0,NA,NA,"une trentaine","paris","75007",1,"48 000",""
"1844",8,2,4,4,NA,2,1993,61,21,NA,NA,"une dizaine","Sartrouville","78500",1,"27000",""
"1845",8,1,1,7,NA,2,1995,61,19,NA,NA,"0","yerres","91330",1,"50 000",""
"1846",8,2,6,6,NA,2,1991,61,23,NA,NA,"30 ?","Paris","75006",1,"80000",""
"1847",8,2,5,3,NA,1,1986,61,28,NA,NA,"0","paris","75",1,"50000",""
"1848",8,1,6,4,NA,2,1993,61,21,NA,NA,"beaucoup","villejuif","94800",1,"< 20000e",""
"1849",8,2,3,6,NA,2,1992,61,23,NA,NA,"10","Chelles","77500",1,"30000",""
"1850",8,2,4,4,NA,2,1986,61,28,NA,NA,"3","Juvisy sur orge","91260",1,"30000",""
"1851",8,2,4,5,NA,2,1993,61,0,NA,NA,"3","","",1,"",""
"1852",8,1,6,2,NA,2,23,61,23,NA,NA,"20","villejuif","94800",1,"24000",""
"1853",8,2,1,4,NA,2,1989,3,15,NA,NA,"15","nanterre","92000",1,"10000",""
"1854",8,1,1,6,NA,2,1993,61,22,NA,NA,"paris Descartes","Paris","75018",2,"",""
"1855",8,2,4,2,NA,2,1993,192,16,NA,NA,"2","Villeurbanne","69100",1,"~ 16000",""
"1856",8,2,1,4,NA,2,1992,61,23,NA,NA,"4","Paris","75015",1,"",""
"1857",8,2,3,2,NA,2,1994,61,20,NA,NA,"15","Paris","75013",1,"",""
"1858",8,2,3,5,NA,2,1995,61,0,NA,NA,"Une dizaine","Paris","75000",1,"38000",""
"1859",8,2,4,5,NA,1,1988,178,0,NA,NA,"Plusieurs","Drancy","93700",1,"2000 euros",""
"1860",8,1,5,5,NA,NA,NA,NA,21,NA,NA,"1","PAris","75012",1,"250 000",""
"1861",8,1,6,2,NA,2,1993,61,21,NA,NA,"9","LYON","59003",1,"",""
"1862",8,2,2,4,NA,2,1995,61,19,NA,NA,"13","eragny","95610",1,"8000",""
"1863",8,1,6,5,NA,2,1993,61,22,NA,NA,"12","CACHAN","94230",1,"50 000",""
"1864",8,1,5,6,NA,2,1988,61,26,NA,NA,"","PARIS","75001",1,"20000",""
"1865",8,1,5,6,NA,2,1990,3,24,NA,NA,"20","paris","77630",1,"50000",""
"1866",8,1,5,5,NA,2,1993,61,21,NA,NA,"10","PARIS","75013",1,"",""
"1867",8,1,4,4,NA,2,1985,61,0,NA,NA,"PLUSIEURS","CLICHY","92110",1,"55000",""
"1868",8,1,4,4,NA,2,1994,61,21,NA,NA,"quelques unes","la courneuve","93120",1,"",""
"1869",8,1,4,5,NA,1,1995,61,20,NA,NA,"9","Paris","75017",1,"25000",""
"1870",8,1,6,5,NA,2,1995,61,20,NA,NA,"03-Apr","Vert le grand","91810",1,"ne sait pas",""
"1871",8,1,2,4,NA,2,1993,61,21,NA,NA,"10","Paris","75116",1,"30000",""
"1872",8,2,7,1,NA,2,1987,NA,28,NA,NA,"12","","",0,"",""
"1873",8,2,7,7,NA,2,1992,61,22,NA,NA,"+ de 20","Paris","75003",1,"24000",""
"1874",8,2,1,4,NA,1,1994,61,21,NA,NA,"Plusieures","Fresnes","94260",1,"NSP",""
"1875",8,2,5,5,NA,1,1994,61,20,NA,NA,"Une dizaine","Paris","75017",1,"0",""
"1876",8,1,5,3,NA,2,1993,61,21,NA,NA,"N/C","Vitry sur seine","94400",1,"0",""
"1877",8,1,3,3,NA,2,1994,61,20,NA,NA,"0","Antony","92160",1,"48000 euros",""
"1878",8,2,4,5,NA,1,1988,169,26,NA,NA,"3","Lausanne","1024",1,"2000",""
"1879",8,1,4,3,NA,1,1986,61,28,NA,NA,"5","Paris","75019",1,"11000",""
"1880",8,1,5,4,NA,2,1994,61,20,NA,NA,"5","Paris","75005",1,"50 000",""
"1881",8,2,4,3,NA,2,1991,61,23,NA,NA,"6","Paris","75013",1,"6000",""
"1882",8,2,2,4,NA,2,1990,61,25,NA,NA,"3","clamart","92140",1,"27000",""
"1883",8,2,4,7,NA,2,1993,61,21,NA,NA,"101","Epinay-sur-seine","93800",1,"24000",""
"1884",8,1,5,7,NA,1,1992,116,20,NA,NA,"2","PARIS","75016",1,"60000",""
"1885",8,1,4,7,NA,1,1990,3,20,NA,NA,"7","PARIS","75020",1,"15000",""
"1886",8,2,5,3,NA,2,1993,61,22,NA,NA,"3","paris","75005",1,"50000",""
"1887",8,1,4,4,NA,2,1995,61,20,NA,NA,"10","Paris","75020",1,"80000",""
"1888",8,2,2,3,NA,2,1995,61,19,NA,NA,"3","Paris","75017",1,"?",""
"1889",8,2,2,3,NA,2,1990,61,24,NA,NA,"10","Vincennes","94300",1,"100000",""
"1890",8,1,5,5,NA,2,1994,61,21,NA,NA,"0","paris","75019",1,"20000",""
"1891",8,1,3,3,NA,2,1994,61,21,NA,NA,"6","cachan","94230",1,"100000",""
"1892",8,1,4,5,NA,2,1990,61,25,NA,NA,"2","cergy","95000",1,"",""
"1893",8,1,4,3,NA,1,1994,61,21,NA,NA,"22","Epinay sur seine","9800",1,"30000",""
"1894",8,2,7,7,NA,1,1993,61,22,NA,NA,"environ 15","PARIS","75013",1,"30000",""
"1895",8,1,4,4,NA,2,1989,61,25,NA,NA,"15","Vincennes","94300",1,"",""
"1896",8,1,1,3,NA,1,1988,61,27,NA,NA,"6","paris","75020",1,"*",""
"1897",8,2,1,4,NA,2,25,61,25,NA,NA,"6","ASNIERES","92600",1,"10000",""
"1898",8,2,5,7,NA,2,1994,61,21,NA,NA,"30","Paris","75015",1,"14000",""
"1899",8,1,3,5,NA,2,1989,61,26,NA,NA,"Une trentaine","Cernay la ville","78720",1,"36000",""
"1900",8,1,5,4,NA,NA,NA,NA,16,NA,NA,"plusieurs","palaiseau","91120",1,"5000",""
"1901",8,1,3,6,NA,2,1991,61,24,NA,NA,"12","aubervilliers","93300",1,"21000",""
"1902",8,1,1,5,NA,2,1991,61,23,NA,NA,"1","paris","75018",1,"45000",""
"1903",8,2,3,4,NA,2,1993,61,21,NA,NA,"10","paris","75013",1,"90 000",""
"1904",8,2,2,5,NA,2,1995,61,19,NA,NA,"21","paris","75005",1,"43000",""
"1905",8,2,4,3,NA,2,1992,61,23,NA,NA,"6","Beauvais","60000",1,"18000",""
"1906",8,2,7,5,NA,2,1988,61,26,NA,NA,"5","saint denis","93200",1,"30000",""
"1907",8,2,1,1,NA,2,1992,94,20,NA,NA,"3","paris","75020",1,"34000",""
"1908",8,1,2,4,NA,1,1991,61,23,NA,NA,"6","Villejuif","94800",1,"7500",""
"1909",8,2,6,5,NA,1,1992,61,22,NA,NA,"Grand nombre","Cachan","94230",1,"33000",""
"1910",8,2,4,5,NA,2,1996,48,18,NA,NA,"10 environ","paris","75012",1,"100000",""
"1911",8,2,5,5,NA,1,1991,61,24,NA,NA,"11","Paris","75020",1,"",""
"1912",8,2,6,5,NA,2,1995,61,19,NA,NA,"3","DRAVEIL","91210",1,"19000euros",""
"1913",8,1,5,3,NA,1,1992,61,22,NA,NA,"0","Boissy saint Leger","94470",1,"24000",""
"1914",8,1,5,2,NA,2,1993,61,22,NA,NA,"15","Vitry sur seine","94400",1,"22000",""
"1915",8,1,5,4,NA,2,1990,61,24,NA,NA,"10","mery sur oise","95540",1,"12000",""
"1916",8,2,3,2,NA,2,1988,61,0,NA,NA,"","Montgeron","91230",1,"35000",""
"1917",8,1,4,4,NA,2,1987,61,27,NA,NA,"5","Paris","75001",1,"20000",""
"1918",8,2,4,4,NA,NA,NA,NA,NA,NA,NA,"3","PARIS","75012",1,"250 000",""
"1919",9,1,4,4,6,2,1964,187,50,1,5,"?","Benton","42025",1,"59000",""
"1920",9,2,4,4,1,2,1982,187,32,1,5,"3","kent","98030",2,"35000",""
"1921",9,1,2,6,4,2,0,0,0,0,NA,"","","",0,"",""
"1922",9,2,4,4,1,2,1960,187,53,1,5,"100","Brooklyn","11201",1,"50000",""
"1923",9,2,1,4,5,2,1956,111,58,3,6,"40","Cuernavaca","62240",1,"30,000",""
"1924",9,2,6,4,4,2,1946,31,68,1,3,"10","Campbell River","V9H0B7",1,"$60000",""
"1925",9,2,4,4,4,2,1992,187,22,1,5,"0","Walla Walla","99362",2,"50000",""
"1926",9,2,4,4,4,2,1982,187,32,1,5,"0","Hagerstown","21742",1,"32000",""
"1927",9,2,5,5,4,1,1972,187,42,1,3,"2000","vinton","52349",1,"32000",""
"1928",9,2,1,1,0,NA,0,0,0,0,NA,"","","",0,"",""
"1929",9,1,4,5,4,1,1976,78,20,2,5,"50","billerica","1821",1,"100000",""
"1930",9,1,4,4,2,1,1985,183,25,1,5,"4","Trumbull","6611",1,"85000",""
"1931",9,1,4,3,4,1,1990,83,10,1,5,"4","tel aviv","50297",1,"60000",""
"1932",9,1,6,2,6,1,1963,187,51,1,4,"20+","Oxford","6478",1,"90000",""
"1933",9,2,2,2,4,2,1956,187,58,1,4,"15","allegan","49010",1,"100000",""
"1934",9,1,5,5,3,1,1986,187,28,1,3,"10","Franklin Park","8823",1,"40000",""
"1935",9,1,5,5,4,2,1983,187,31,6,5,"0","Baltimore","21222",1,"30,000",""
"1936",9,1,4,4,4,1,26,187,26,1,6,"10","New Haven","6511",2,"200000",""
"1937",9,2,1,1,4,2,1973,187,40,1,5,"25","Palm Bay","32935",1,"24000",""
"1938",9,1,4,5,4,2,1995,185,19,2,5,"2","Yorkshire","WF",1,"",""
"1939",9,1,3,5,3,2,1994,187,20,1,6,"i don't know","New Haven","6520",1,"n/a",""
"1940",9,2,4,4,4,2,1982,187,32,1,5,"0","New Castle","19720",1,"100,000",""
"1941",9,2,3,5,2,2,1983,187,31,1,3,"200","boswell","15531",1,"27000",""
"1942",9,1,3,2,6,2,1989,187,25,1,5,"0","New haven","6511",1,"0",""
"1943",9,2,3,3,2,1,1953,187,61,1,6,"20","pittsburgh","15237",1,"0",""
"1944",9,2,2,2,4,1,1962,78,40,2,6,"2","Chennai","643215",1,"30000",""
"1945",9,1,4,5,3,2,1993,187,21,1,4,"20","Los Angeles","90024",1,"150,000",""
"1946",9,1,6,2,2,2,1961,187,53,1,4,"30","Enumclaw","98022",1,"$56,000",""
"1947",9,2,5,5,2,2,1993,187,21,1,4,"20","Needham","2492",1,"300,000",""
"1948",9,2,3,3,4,1,1990,187,24,1,3,"1","Everett","98203",1,"21000",""
"1949",9,1,5,3,4,1,1984,187,29,1,5,"I do not know!!!","Chicago","60657-",1,"$90,000",""
"1950",9,1,2,6,3,2,1985,24,10,3,4,"2","Harrisburg","17111",1,"50000",""
"1951",9,1,7,3,5,2,1982,187,32,4,5,"0","SAN PABLO","94806",1,"240000",""
"1952",9,2,1,2,4,1,1985,187,29,1,5,"5","saddle river","7458",1,"50000",""
"1953",9,2,2,5,4,2,1989,53,25,1,5,"0","Alexandria","22535",1,"100000",""
"1954",9,2,5,4,1,2,1956,187,58,1,5,"300","Raleigh","27609",1,"37000",""
"1955",9,2,4,3,4,1,1972,187,42,1,6,"100","Miami","33176",1,"159000",""
"1956",9,2,4,4,2,2,1964,187,50,1,3,"unknown","Toledo","97391",1,"50000",""
"1957",9,2,3,7,2,1,1970,187,43,1,4,"2","Greenville, SC","29687",1,"50000",""
"1958",9,1,6,3,4,2,1948,187,66,5,4,"0","Hurdle Mills","27541",1,"35",""
"1959",9,1,5,6,4,2,1948,187,66,1,3,"250","Zephyrhills","33541",1,"68000",""
"1960",9,1,6,3,5,2,1983,187,31,1,4,"0","Reddick","60961",1,"25,000",""
"1961",9,1,4,3,2,2,1980,187,34,1,6,"0","Wilmington","19808",1,"125000",""
"1962",9,1,5,3,6,1,1973,187,38,6,3,"5","Renton","98056",1,"75000",""
"1963",9,2,4,4,5,2,1988,187,26,1,5,"0","Palm Bay","32907",2,"55000",""
"1964",9,2,3,2,5,1,1989,78,22,5,5,"6","Chennai","600063",1,"40000 $",""
"1965",9,1,5,2,4,2,1961,187,0,4,4,"17","Chicago","60634",1,"70",""
"1966",9,2,4,5,2,1,26,187,26,3,5,"10","Durham, NC","27707",1,"20000",""
"1967",9,1,7,2,2,2,1958,187,56,1,4,"2","Blairsville","15717",1,"60,000",""
"1968",9,2,5,5,3,2,1980,187,34,2,6,"100","Boston, MA","2215",1,"90000",""
"1969",9,2,1,1,5,1,1983,187,31,2,6,"0","Los Angeles","90031",1,"70000",""
"1970",9,1,2,6,1,2,1985,187,30,1,3,"5","Chicago","60642",2,"26,000",""
"1971",9,1,4,4,1,2,1956,187,58,1,4,"?","green bay","54302",1,"19,000",""
"1972",9,1,7,1,5,2,1980,187,34,1,6,"100","hollywood","33021",1,"59000",""
"1973",9,2,1,1,1,2,1940,187,74,1,6,"dozens","Rochester","",1,"100,000",""
"1974",9,1,6,3,3,1,1968,187,47,3,5,"20","Greenfiel","1301",1,"78,000",""
"1975",9,1,3,5,2,2,1993,187,21,2,5,"12","New Haven","6511",1,"170000",""
"1976",9,2,1,1,6,2,1974,187,40,1,6,"0","West Brookfield","1585",1,"37500",""
"1977",9,1,7,2,2,2,1960,187,54,1,5,"5","Hubbard","44425",1,"30000",""
"1978",9,2,3,4,2,1,1981,187,33,2,6,"11","Philadelphia","19143",1,"47000",""
"1979",9,2,2,2,2,2,1988,187,18,1,4,"0","in","47404",1,"20000",""
"1980",9,1,7,5,6,1,1994,187,20,2,4,"20","Savannah","31411",1,"100000",""
"1981",9,1,5,5,2,1,1995,187,18,2,2,"5","Conover","28613",1,"75000",""
"1982",9,2,1,1,7,1,1962,187,52,1,3,"25","Corona","92883",1,"85000",""
"1983",9,2,5,5,2,2,1987,187,27,1,6,"tons","New Haven","6511",1,"80,000",""
"1984",9,2,4,4,2,2,1990,187,21,2,6,"","Cambridge, MA","2139",1,"70000",""
"1985",9,2,3,5,6,2,1992,187,22,1,5,"10","Cambridge","2141",1,"15000",""
"1986",9,2,5,5,4,2,1971,78,30,5,6,"10","kolkata","700032",1,"1700",""
"1987",9,2,1,4,4,2,1959,31,55,1,4,"100","Prince George","V2N2H8",1,"64000",""
"1988",9,1,7,1,4,2,1968,187,46,1,4,"5","taylor","48180",1,"0",""
"1989",9,1,5,5,4,2,1954,7,48,1,2,"12500","Sonora CA, at present in","95370",1,"n/a",""
"1990",9,2,4,4,2,1,1957,187,57,1,4,"50","Bozeman","59715",1,"3000",""
"1991",9,1,4,4,4,2,1978,187,36,1,3,"100","pittsburgh","15236",1,"40000",""
"1992",9,2,3,4,4,1,1959,187,55,1,5,"30","North Kingstown, RI","2852",1,"116000",""
"1993",9,2,4,4,3,2,1986,187,28,1,3,"2","Greenville","29611",1,"20,000",""
"1994",9,2,5,5,1,2,1991,187,23,1,5,"many","Bozeman","59718",1,"50,000",""
"1995",9,1,7,1,6,1,1964,187,50,1,5,"?","danvers","1923",1,"11,000",""
"1996",9,1,4,4,1,2,1989,187,25,1,5,"100","saint louis","63129",1,"100000",""
"1997",9,2,4,4,2,2,1978,187,36,1,4,"5","Pleasant Grove","84062",1,"68,000",""
"1998",9,2,3,3,3,1,1993,86,13,2,4,"3","Des Moines","50322",1,"5000",""
"1999",9,1,1,7,4,1,1992,179,12,1,5,"1","Antalya","7030",1,"7000",""
"2000",9,1,5,4,4,2,1983,187,31,1,5,"100","N/A","N/A",1,"N/A",""
"2001",9,1,2,5,2,1,1989,187,25,6,5,"13","Harrisonburg, VA","22801",1,"20000",""
"2002",9,1,5,4,4,2,1985,187,29,2,6,"20","san diego","92122",1,"100000",""
"2003",9,2,1,1,7,1,1968,187,45,1,6,"3300","Killeen","76542",1,"29000",""
"2004",9,1,3,5,6,2,1977,78,27,5,3,"2","New Delhi","110027",1,"30000",""
"2005",9,1,4,4,6,1,1958,187,55,1,6,"11","akron","44685",1,"100000",""
"2006",9,1,5,5,0,2,1951,187,63,1,3,"100","Austin","55912",1,"25,000",""
"2007",9,1,6,1,6,2,1978,187,36,1,5,"250","Medina","44256",1,"65000",""
"2008",9,2,3,3,4,1,1956,187,58,1,6,"no idea","Kansas City","64152",1,"79000",""
"2009",9,1,6,1,2,2,1977,24,20,1,3,"20","Sao Paulo de Brazil","01233-",1,"90,000.00",""
"2010",9,1,5,4,6,2,1994,78,20,2,5,"4","Champaign","61820",1,"80,000",""
"2011",9,2,5,5,6,2,1953,187,61,1,5,"6","RIVER VALE","7675",1,"90,000",""
"2012",9,2,3,2,4,2,1994,187,20,1,5,"many?","New Haven","6511",1,"$110,000",""
"2013",9,1,5,3,3,1,1992,78,12,5,3,"30","banglore","560040",1,"10000",""
"2014",9,2,4,3,4,2,1995,187,19,1,4,"20","Marion","28752",1,"50,000",""
"2015",9,1,2,6,1,1,1991,187,23,6,6,"many","New Haven","6511",1,"500000",""
"2016",9,1,6,2,1,2,1951,187,63,1,5,"5000","washington, dc","20007",1,"69000",""
"2017",9,1,6,3,4,2,1954,187,60,1,4,"T","Mesa","85204",1,"40,000",""
"2018",9,1,4,4,2,1,1990,187,24,1,3,"","Brooklyn, NY","11204",1,"",""
"2019",9,1,5,5,5,1,1967,187,47,1,6,"50","Champaign","61822",1,"210000",""
"2020",9,2,6,6,1,2,1972,187,42,1,5,"20","Monterey","1245",1,"30000",""
"2021",9,1,6,5,2,2,1970,187,44,1,3,"0","fox river grove","60021",1,"32000",""
"2022",9,2,2,3,4,2,1993,187,21,1,3,"","","",1,"",""
"2023",9,1,5,2,3,2,1979,187,0,1,5,"0","Fletcher","28732",1,"22000",""
"2024",9,2,3,5,4,2,1993,187,18,3,3,"0","Passaic","7055",2,"23000",""
"2025",9,2,3,4,2,1,1982,187,0,1,6,"Don't know","Lubbock","79424",1,"85000",""
"2026",9,1,5,3,5,2,1970,187,44,1,5,"10","Fall River","53932",1,"100,000",""
"2027",9,2,4,5,4,2,1993,187,21,2,4,"8","Coopersburg","18036",1,"200000",""
"2028",9,1,4,3,4,1,1986,187,28,2,5,"5","Naperville","60565",1,"100000",""
"2029",9,1,7,1,6,2,1974,84,30,1,5,"2","Turin","10100",1,"20000",""
"2030",9,1,5,3,4,2,1996,187,0,0,NA,"","","",1,"",""
"2031",9,1,3,5,4,1,1990,187,24,4,5,"45","wyndmoor","19038",1,"120000",""
"2032",9,1,6,3,4,2,1955,187,59,1,5,"13","","",1,"",""
"2033",9,2,1,4,4,2,1986,187,28,1,4,"idk","depew, ny","14043",1,"$38,600",""
"2034",9,2,4,4,4,2,1973,187,41,1,4,"1","Huntington Beach","92649",1,"70,000",""
"2035",9,1,5,5,4,1,1994,187,20,1,5,"50+","Danville","46122",1,"50,000",""
"2036",9,1,5,6,3,2,1950,187,64,4,5,"50","Pawtucket","2861",1,"69000",""
"2037",9,1,3,3,4,2,1994,187,20,2,4,"5","Covina","91790",2,"N/A",""
"2038",9,1,2,2,2,1,19,179,2,1,4,"400","eskihir","26190",2,"1230",""
"2039",9,1,2,3,1,1,1992,187,22,1,6,"10","New Haven","6511",1,"150000",""
"2040",9,2,6,5,1,NA,1972,187,42,1,6,"20","Oakland","94619",1,"25000",""
"2041",9,2,3,2,4,2,1956,85,58,6,5,"7","Niantic","",1,"$170",""
"2042",9,2,6,4,1,2,1981,187,33,3,6,"100","phila","19123",1,"100000",""
"2043",9,2,4,4,6,2,1981,187,33,4,5,"500","Chesterfield","63005",1,"133000",""
"2044",9,2,4,3,4,1,1975,187,39,1,5,"12","Pittsburgh","15236",1,"65000",""
"2045",9,1,6,2,2,2,1976,187,38,1,3,"5","San Bruno","94066",1,"50000",""
"2046",9,2,1,4,4,2,1976,187,38,4,6,"5","Bridgeport","6606",1,"51000",""
"2047",9,2,2,7,2,2,1985,187,29,1,6,"1000","San Diego","92128",1,"60000",""
"2048",9,2,4,3,4,1,1966,187,48,1,6,"5","louisville","40252",1,"122000",""
"2049",9,2,2,2,4,2,1982,187,32,1,4,"2","Independence","64058",1,"45000",""
"2050",9,2,5,5,3,2,1959,187,55,1,5,"10000","Cedar City","84721",1,"35000",""
"2051",9,2,1,3,3,2,1985,53,29,1,5,"0","Manhattan","10028",1,"80,000",""
"2052",9,2,4,4,2,2,1938,187,76,1,5,"50","Las Vegas","89122",1,"40000",""
"2053",9,2,4,4,2,2,1952,187,62,1,6,"300","Montclair NJ","7043",1,"200000",""
"2054",9,2,5,4,6,1,1946,31,68,1,3,"25","Campbell River","V9H 0B",1,"60,000",""
"2055",9,1,7,1,5,2,1959,187,55,1,4,"1000","Fort Smith","72903",1,"36000",""
"2056",9,2,3,4,2,1,1989,187,25,6,4,"10+","Milton-Freewater","97862",1,"$35,000",""
"2057",9,1,7,1,7,2,1955,187,59,1,5,"200","orlando, fl","32804",1,"150000",""
"2058",9,2,3,3,6,2,1986,187,28,1,5,"0","nacogdoches, tx","75964",1,"65000",""
"2059",9,1,5,3,4,2,1948,187,65,1,5,"20","Santa Rosa, CA","95403",2,"17000",""
"2060",9,1,4,2,6,1,1963,187,44,1,6,"50","Suffolk","23433",1,"240,000",""
"2061",9,1,3,5,6,1,1959,187,55,1,5,"54","Lewiston, ME","4240",1,"0",""
"2062",10,1,4,4,4,2,1992,75,23,2,3,"0","hong kong","0",1,"62000",""
"2063",10,1,4,3,4,2,1996,75,18,2,4,"5","Hong Kong","N/A",1,"80k",""
"2064",10,2,6,7,4,1,0,75,10,2,4,"5","Hk","852",1,"7000",""
"2065",10,2,6,6,6,1,1996,75,18,2,3,"0","hong kong","852",1,"7000",""
"2066",10,2,4,5,4,2,1993,75,19,2,4,"3","Hong Kong","NIL",1,"56000",""
"2067",10,1,1,6,2,1,1993,75,20,2,4,"3","HK","Nil",1,"46200",""
"2068",10,1,4,5,4,1,1991,75,23,2,6,"2","Hong Kong","0",1,"123000",""
"2069",10,2,4,5,4,1,1995,36,10,2,5,"1","yingkou","115000",1,"20000",""
"2070",10,2,5,6,4,2,1993,36,17,2,2,"10","Hong Kong","852",1,"7000",""
"2071",10,1,4,4,7,2,1994,36,12,2,5,"3","Beijing","100084",1,"24000",""
"2072",10,2,5,5,4,2,1995,75,12,2,3,"2","Hong Kong","",1,"15000",""
"2073",10,2,2,3,6,2,1993,75,17,2,3,"0","Hong Kong","",1,"15000",""
"2074",10,2,3,1,4,2,1994,75,16,2,3,"0","Hong Kong","0",1,"20000",""
"2075",10,1,4,2,4,2,1991,36,10,2,3,"0","Hong Kong","0",1,"10000",""
"2076",10,2,4,4,4,2,1994,36,9,2,3,"5","","",2,"70000",""
"2077",10,2,3,5,4,1,1996,75,12,2,4,"0","HK","852",1,"4000",""
"2078",10,2,4,4,4,2,1993,104,22,2,3,"50","Kuala Lumpur","41050",1,"48000",""
"2079",10,2,3,5,4,2,1985,36,20,2,5,"15","hk","N/A",1,"30000",""
"2080",10,1,4,4,4,2,1995,196,13,2,5,"5","Hong Kong","",1,"40000",""
"2081",10,2,5,5,5,1,1996,75,15,2,3,"0","Hong Kong","852",1,"70000",""
"2082",10,2,4,4,3,2,1989,75,20,2,5,"5","Hong Kong","852",1,"800000",""
"2083",10,2,2,5,4,2,1992,75,18,2,3,"20","HK","Nil",1,"30000",""
"2084",10,1,2,3,2,1,1993,75,19,2,5,"2","London","NW1 3H",1,"23000",""
"2085",10,1,3,4,4,2,1996,75,14,2,3,"2","Hong Kong","852",1,"1500",""
"2086",10,2,4,5,2,1,1995,75,19,2,4,"0","HK","0",1,"53846",""
"2087",10,2,4,4,4,2,1988,75,0,2,5,"10","Hong Kong","",1,"600000",""
"2088",10,1,4,4,6,2,1996,75,18,2,4,"0","Hk","",1,"100000",""
"2089",10,1,4,4,4,2,1986,75,18,2,3,"","","",2,"",""
"2090",10,2,4,4,5,2,1996,196,15,2,4,"5","hong kong","",1,"",""
"2091",10,2,3,5,2,2,1994,75,20,2,3,"10","Hong Kong","N.A",1,"18460",""
"2092",10,1,4,4,0,NA,0,0,0,0,NA,"","","",0,"",""
